0.547758,0.960649,1.35141;0.77749,0.837049,-0.0186961;0.868031,0.678114,-0.0395218;0.820395,0.538613,-0.0569474;0.755124,0.431447,-0.0792054;0.678572,0.553293,-0.100286;0.575278,0.348626,-0.168945;0.512596,0.226055,-0.207753;0.458612,0.12776,-0.22916;0.510586,0.570617,-0.128508;0.424847,0.345275,-0.205647;0.361932,0.197981,-0.251955;0.315985,0.0815776,-0.27819;0.351903,0.609487,-0.152273;0.276627,0.399612,-0.213756;0.231262,0.257101,-0.244875;0.204082,0.147031,-0.259747;0.203614,0.670968,-0.174293;0.159418,0.499,-0.223501;0.141637,0.390184,-0.235679;0.134615,0.297558,-0.235417;
0.44295,0.939138,1.37113;0.666466,0.852511,-0.0491766;0.785202,0.717574,-0.0833867;0.807039,0.579516,-0.109915;0.815744,0.472012,-0.136277;0.650874,0.578487,-0.100413;0.647735,0.377613,-0.160463;0.642075,0.260373,-0.196547;0.635481,0.167224,-0.216492;0.506252,0.570412,-0.106391;0.518036,0.357454,-0.157013;0.520292,0.227563,-0.18652;0.528325,0.126278,-0.205153;0.371786,0.579872,-0.112627;0.394311,0.383176,-0.149539;0.41386,0.260854,-0.165953;0.439316,0.168094,-0.177163;0.244983,0.606938,-0.12223;0.257466,0.458798,-0.15036;0.279329,0.367156,-0.151651;0.309973,0.295045,-0.148005;
0.602235,0.900305,1.4635;0.329568,0.808941,-0.0387887;0.175878,0.685326,-0.0942181;0.133878,0.556317,-0.144623;0.137789,0.448765,-0.198914;0.349653,0.527989,-0.15593;0.32921,0.316949,-0.254681;0.330518,0.192725,-0.310551;0.33821,0.0938651,-0.341346;0.521324,0.527134,-0.187435;0.494129,0.304128,-0.269653;0.480208,0.167661,-0.30835;0.474878,0.0629984,-0.331527;0.692569,0.55318,-0.218336;0.656073,0.346492,-0.290474;0.637052,0.217749,-0.316666;0.621301,0.116059,-0.330789;0.860666,0.599002,-0.249632;0.843264,0.444803,-0.316128;0.820192,0.347157,-0.329105;0.799351,0.262224,-0.329064;
0.626235,0.93988,1.97042;0.850194,0.818877,0.0612363;0.912783,0.679989,0.0737708;0.89405,0.554679,0.0719091;0.830211,0.461774,0.0612586;0.740738,0.512214,-0.028019;0.634077,0.309585,-0.0817989;0.560177,0.197427,-0.110437;0.496601,0.112352,-0.124974;0.583834,0.517626,-0.0937933;0.464146,0.286305,-0.160858;0.380579,0.149865,-0.193794;0.322303,0.04786,-0.210119;0.420267,0.551545,-0.149426;0.306839,0.339212,-0.202891;0.239266,0.2125,-0.219482;0.199145,0.113792,-0.224827;0.259432,0.613423,-0.196659;0.169345,0.44959,-0.240143;0.122574,0.352066,-0.238604;0.0827104,0.267868,-0.227895;
0.474255,0.938929,1.05074;0.763319,0.827261,0.0301063;0.876735,0.683524,0.0343506;0.888045,0.54582,0.0413428;0.831625,0.449346,0.0427722;0.670641,0.545555,-0.0909044;0.627162,0.332073,-0.128671;0.605218,0.217755,-0.14036;0.582679,0.126701,-0.144891;0.485494,0.550261,-0.123608;0.458152,0.307667,-0.180187;0.439232,0.170871,-0.202274;0.430662,0.0673927,-0.212702;0.314535,0.57744,-0.142608;0.302598,0.347674,-0.185377;0.291459,0.216135,-0.201818;0.290434,0.116067,-0.20912;0.165651,0.625138,-0.15275;0.148858,0.439464,-0.179917;0.150548,0.338283,-0.175164;0.164696,0.254272,-0.166172;
0.43462,0.940953,1.06044;0.177783,0.808467,-0.0106862;0.0908325,0.652265,-0.0339121;0.106642,0.509208,-0.0591532;0.116132,0.399497,-0.0847925;0.31757,0.5169,-0.0676186;0.394764,0.301114,-0.141353;0.437106,0.175445,-0.189988;0.472373,0.0774333,-0.216337;0.514775,0.520431,-0.104392;0.573318,0.292774,-0.150179;0.604009,0.156338,-0.184581;0.627416,0.0495015,-0.208779;0.686737,0.548094,-0.140623;0.726092,0.338917,-0.177071;0.741545,0.214485,-0.189852;0.746175,0.118376,-0.200329;0.833519,0.59451,-0.178887;0.881925,0.443718,-0.205184;0.901532,0.354014,-0.195594;0.914866,0.278607,-0.182931;
0.520363,0.949418,7.22673;0.262514,0.823525,0.003103;0.152004,0.66534,-0.0171349;0.144936,0.517989,-0.0412621;0.0995292,0.410631,-0.0690508;0.314178,0.541197,-0.0789868;0.358553,0.328786,-0.150482;0.401476,0.209969,-0.189559;0.437241,0.118935,-0.209635;0.505086,0.541844,-0.12268;0.540457,0.311555,-0.181557;0.568855,0.173682,-0.21323;0.595835,0.069293,-0.233199;0.688883,0.566555,-0.164542;0.696898,0.347246,-0.217904;0.699606,0.219115,-0.240343;0.702536,0.121291,-0.252842;0.869769,0.610774,-0.204502;0.871412,0.432465,-0.254658;0.858663,0.327113,-0.264797;0.847017,0.236637,-0.263878;
0.503984,0.939139,1.57877;0.725645,0.829617,0.0315374;0.811039,0.681527,0.018806;0.814273,0.541776,0.00610754;0.852453,0.434046,-0.0125728;0.669888,0.563525,-0.10836;0.611157,0.343535,-0.167155;0.576078,0.216864,-0.181424;0.547528,0.120611,-0.182947;0.499348,0.567953,-0.1515;0.45583,0.324225,-0.23365;0.418566,0.177419,-0.258022;0.394487,0.0683653,-0.261636;0.334088,0.593433,-0.181452;0.290939,0.373751,-0.237715;0.266372,0.235279,-0.247576;0.256563,0.131366,-0.243988;0.176741,0.643789,-0.20272;0.141851,0.463893,-0.235842;0.122118,0.357253,-0.228982;0.107826,0.26706,-0.213261;
0.420406,0.924832,1.30155;0.167345,0.781189,-0.027341;0.0946678,0.608558,-0.0702761;0.129912,0.454237,-0.104514;0.158178,0.333525,-0.141611;0.298602,0.531446,-0.194346;0.369853,0.303563,-0.300974;0.427591,0.172055,-0.345304;0.482395,0.0701338,-0.364491;0.49935,0.549814,-0.226745;0.568868,0.310272,-0.333822;0.621071,0.161749,-0.37416;0.666005,0.0485614,-0.39419;0.678847,0.58784,-0.251969;0.729579,0.365804,-0.339703;0.761738,0.228771,-0.363508;0.787354,0.121628,-0.37128;0.836487,0.641985,-0.274695;0.876998,0.464796,-0.347425;0.891073,0.355931,-0.362305;0.903704,0.262227,-0.361833;
0.429795,0.923391,1.72174;0.738927,0.848652,-0.0196991;0.886769,0.722602,-0.0364726;0.897123,0.570378,-0.0401788;0.834995,0.451315,-0.0450836;0.70048,0.56754,-0.128383;0.627411,0.358262,-0.173918;0.580394,0.243459,-0.185723;0.546217,0.154342,-0.187306;0.493005,0.555603,-0.136388;0.444342,0.321791,-0.212606;0.406821,0.173946,-0.243373;0.387815,0.0671201,-0.253138;0.302949,0.568508,-0.134333;0.267754,0.355105,-0.188547;0.244748,0.220195,-0.211739;0.235614,0.121318,-0.21616;0.137202,0.606597,-0.127354;0.126308,0.430197,-0.157774;0.120331,0.327816,-0.160802;0.123129,0.242602,-0.152345;
0.486207,1.00142,6.5328;0.727888,0.906992,-0.00538039;0.815707,0.740156,-0.0156698;0.815555,0.596893,-0.0203636;0.876029,0.513707,-0.0307507;0.670938,0.577963,-0.125898;0.60456,0.354758,-0.186332;0.553006,0.225825,-0.205857;0.503907,0.132264,-0.214781;0.49848,0.589518,-0.152845;0.432967,0.334422,-0.236393;0.386187,0.182272,-0.261671;0.348365,0.069522,-0.268386;0.339409,0.626475,-0.171493;0.285723,0.388781,-0.242027;0.250419,0.243283,-0.263022;0.225998,0.131001,-0.26518;0.193696,0.693275,-0.184711;0.157274,0.503449,-0.240546;0.145323,0.387754,-0.253602;0.14364,0.294053,-0.251924;
0.538787,0.928973,1.44923;0.300506,0.832451,-0.034522;0.194248,0.717243,-0.0922186;0.196353,0.616936,-0.151001;0.25243,0.564142,-0.21551;0.340575,0.551102,-0.145108;0.408042,0.330929,-0.242645;0.459469,0.204657,-0.303134;0.497886,0.10993,-0.338967;0.512387,0.53934,-0.179983;0.574724,0.30431,-0.259531;0.619481,0.162671,-0.304121;0.652543,0.0561747,-0.332057;0.685224,0.554512,-0.214888;0.7216,0.334949,-0.273261;0.754216,0.201759,-0.305514;0.774638,0.104779,-0.325417;0.85087,0.593737,-0.252054;0.879689,0.422467,-0.298172;0.879468,0.319437,-0.310097;0.874682,0.236651,-0.31147;
0.52624,0.917109,6.75127;0.307998,0.838732,0.0233586;0.200034,0.696869,0.0207995;0.166409,0.577378,0.00874485;0.0971616,0.499013,-0.00624809;0.267548,0.553465,-0.0318227;0.259607,0.36417,-0.0985983;0.277493,0.253245,-0.136018;0.303831,0.172319,-0.153895;0.41158,0.541498,-0.0875315;0.406244,0.324722,-0.14784;0.411299,0.189081,-0.181715;0.419941,0.0840937,-0.198544;0.577144,0.55019,-0.143048;0.581754,0.334432,-0.198834;0.58688,0.208731,-0.23019;0.590197,0.113198,-0.243873;0.755504,0.579779,-0.195798;0.762746,0.413222,-0.247265;0.756275,0.309369,-0.266138;0.748963,0.224512,-0.270003;
0.576507,0.924157,1.6965;0.329712,0.819244,-0.0351755;0.217451,0.659116,-0.0805963;0.189837,0.518504,-0.11841;0.132078,0.412879,-0.160281;0.38154,0.569943,-0.187512;0.410639,0.345881,-0.28652;0.432427,0.209759,-0.331679;0.452632,0.10723,-0.349715;0.555085,0.582105,-0.214677;0.565217,0.336711,-0.310727;0.569613,0.177849,-0.355211;0.573689,0.0534328,-0.37699;0.723314,0.604117,-0.234768;0.727282,0.373385,-0.309684;0.723298,0.231503,-0.339426;0.716704,0.123052,-0.350589;0.877637,0.636161,-0.253213;0.880722,0.458107,-0.311105;0.868525,0.35324,-0.322774;0.852193,0.267192,-0.319775;
0.471056,0.907597,2.08483;0.261229,0.772493,0.0376228;0.14104,0.626119,-0.00317183;0.12678,0.481213,-0.0453778;0.242443,0.389611,-0.0989453;0.281083,0.531704,-0.197647;0.369816,0.308129,-0.312791;0.425886,0.174239,-0.37368;0.468708,0.0755078,-0.403496;0.433588,0.548092,-0.249906;0.537317,0.306561,-0.343446;0.58638,0.153217,-0.373232;0.616059,0.0443063,-0.39078;0.589952,0.586345,-0.2868;0.662492,0.361347,-0.372763;0.692851,0.21466,-0.408955;0.703488,0.102029,-0.425279;0.745822,0.639676,-0.310063;0.798404,0.455472,-0.368789;0.801308,0.342799,-0.381968;0.796116,0.247225,-0.385296;
0.460166,0.924571,1.45115;0.733402,0.814599,-0.0341551;0.88924,0.669999,-0.0718595;0.883443,0.521985,-0.100539;0.850275,0.411243,-0.136592;0.675091,0.534897,-0.131668;0.598589,0.309032,-0.199456;0.541293,0.18584,-0.236866;0.489448,0.0953125,-0.254945;0.459978,0.551935,-0.15079;0.405818,0.304265,-0.212752;0.357955,0.163386,-0.247992;0.323598,0.065602,-0.268828;0.270465,0.58217,-0.166277;0.240406,0.344057,-0.215781;0.21622,0.20811,-0.242328;0.203482,0.112425,-0.257413;0.105641,0.62085,-0.179672;0.100707,0.421934,-0.225236;0.103764,0.315072,-0.236406;0.11741,0.226945,-0.235653;
0.532502,0.964502,2.4319;0.803267,0.853903,-0.043497;0.895519,0.695989,-0.0674241;0.858589,0.554606,-0.0712941;0.753731,0.473397,-0.0751773;0.642803,0.570058,-0.169698;0.620784,0.338047,-0.222591;0.599951,0.21731,-0.241025;0.571517,0.120737,-0.246073;0.440701,0.579809,-0.164285;0.436571,0.32261,-0.218521;0.426266,0.175136,-0.239302;0.415762,0.0667078,-0.24824;0.266653,0.611085,-0.149284;0.26235,0.392834,-0.182202;0.279661,0.264204,-0.199707;0.301749,0.171808,-0.210403;0.126847,0.658432,-0.132991;0.107622,0.498251,-0.152189;0.114548,0.409293,-0.149541;0.132697,0.336219,-0.142473;
0.852747,0.874443,5.4817;0.932262,0.713269,-0.0951792;0.891151,0.545413,-0.13549;0.780741,0.422219,-0.17313;0.775563,0.307849,-0.209046;0.560211,0.440814,-0.0365762;0.387611,0.312259,-0.103303;0.278535,0.249622,-0.166428;0.181821,0.196075,-0.212837;0.434427,0.503526,-0.045837;0.242375,0.363889,-0.10171;0.136489,0.286479,-0.157992;0.0546905,0.224673,-0.199665;0.350233,0.584761,-0.0718849;0.158102,0.459256,-0.132556;0.0593148,0.382747,-0.167915;-0.00994315,0.318758,-0.190106;0.295199,0.688095,-0.109261;0.119354,0.588215,-0.163706;0.0367632,0.521389,-0.179299;-0.0232529,0.456693,-0.186117;
0.46328,0.959237,1.50455;0.727449,0.868754,-0.0982676;0.853905,0.689792,-0.12129;0.858725,0.532098,-0.136086;0.91391,0.410456,-0.147647;0.694153,0.49876,-0.0432007;0.742053,0.310045,-0.107817;0.759234,0.195522,-0.162246;0.761271,0.101146,-0.200329;0.537653,0.49247,-0.0406584;0.581098,0.289071,-0.0873387;0.605504,0.169759,-0.127741;0.620409,0.0665859,-0.157539;0.389466,0.521026,-0.055245;0.416524,0.335522,-0.112196;0.443101,0.226357,-0.140096;0.467865,0.131923,-0.157112;0.233607,0.579374,-0.0814148;0.244874,0.432713,-0.131076;0.274574,0.348444,-0.140777;0.305813,0.273924,-0.144135;
0.280392,0.895303,1.22293;0.53358,0.876514,-0.094464;0.729337,0.760543,-0.11345;0.837929,0.646642,-0.123485;0.886111,0.561367,-0.132032;0.689377,0.527188,-0.0403298;0.770899,0.362683,-0.0925631;0.803792,0.258254,-0.146834;0.824543,0.168304,-0.186296;0.555456,0.484215,-0.0357739;0.640699,0.301742,-0.0783825;0.686769,0.180051,-0.131479;0.722487,0.0783788,-0.169422;0.414399,0.476828,-0.0448661;0.492429,0.302908,-0.0904816;0.550029,0.193841,-0.133454;0.599124,0.104853,-0.161538;0.254978,0.49707,-0.0641244;0.312519,0.357708,-0.109417;0.366962,0.270634,-0.129817;0.423304,0.196515,-0.140257;
0.588635,0.935671,1.30744;0.344106,0.853449,-0.0935639;0.227474,0.680634,-0.130865;0.203995,0.527507,-0.163876;0.104614,0.423932,-0.195528;0.392538,0.496155,-0.0420769;0.421791,0.320363,-0.115821;0.450911,0.213177,-0.185912;0.482062,0.116804,-0.238199;0.551069,0.486556,-0.0579498;0.576107,0.293724,-0.114189;0.59666,0.170538,-0.17392;0.613359,0.0649987,-0.218969;0.69365,0.5119,-0.0909469;0.709179,0.330295,-0.14708;0.711621,0.218795,-0.185051;0.708779,0.121687,-0.213925;0.835513,0.565416,-0.136063;0.846286,0.423063,-0.186505;0.840081,0.3339,-0.202982;0.825245,0.254113,-0.214243;
0.484304,0.85685,1.10384;0.701022,0.772241,-0.136061;0.850364,0.628312,-0.185915;0.830357,0.486978,-0.225722;0.787517,0.36845,-0.263357;0.664606,0.450491,-0.0759502;0.638143,0.278254,-0.177414;0.591832,0.161789,-0.248374;0.528771,0.10493,-0.279978;0.504226,0.445248,-0.0556098;0.481265,0.263291,-0.132308;0.442446,0.146583,-0.179984;0.389392,0.0837559,-0.198775;0.359875,0.468912,-0.0566816;0.337777,0.287422,-0.140037;0.328291,0.194804,-0.147718;0.292277,0.152975,-0.131961;0.208919,0.520807,-0.0707613;0.180202,0.370384,-0.150739;0.196848,0.307039,-0.152844;0.192368,0.278757,-0.13025;
0.469484,0.911411,7.85795;0.222152,0.797821,-0.0605556;0.168537,0.616572,-0.0722614;0.213245,0.476287,-0.0883369;0.218321,0.365043,-0.100663;0.393394,0.464557,0.0302379;0.374786,0.293681,-0.0275312;0.36443,0.190968,-0.0921355;0.365344,0.101758,-0.139626;0.541928,0.464319,0.00630173;0.534522,0.281274,-0.0332262;0.512374,0.164621,-0.0909735;0.497279,0.0711244,-0.131684;0.67794,0.49652,-0.0345333;0.676778,0.322116,-0.072111;0.656606,0.217462,-0.102429;0.636869,0.133699,-0.12457;0.80993,0.556625,-0.0874449;0.836388,0.42052,-0.117477;0.824166,0.332867,-0.123294;0.801039,0.258354,-0.125123;
0.296963,0.921926,1.19781;0.550888,0.86457,-0.0994235;0.763641,0.757526,-0.134174;0.898241,0.641293,-0.162127;0.935754,0.527961,-0.189857;0.614888,0.52746,-0.0540129;0.663299,0.351165,-0.119383;0.677532,0.24517,-0.180696;0.688382,0.148547,-0.225197;0.480979,0.499021,-0.0563521;0.51035,0.303556,-0.118558;0.531961,0.179194,-0.186368;0.549671,0.0726053,-0.234555;0.342537,0.502297,-0.0731096;0.352026,0.314411,-0.140094;0.377198,0.190028,-0.198439;0.399393,0.0844122,-0.234931;0.195402,0.529576,-0.0991636;0.210314,0.373086,-0.16412;0.234891,0.271042,-0.199366;0.262078,0.180157,-0.219053;
0.630277,0.908506,1.07014;0.385032,0.821336,-0.10018;0.235454,0.67061,-0.140161;0.186472,0.529682,-0.173528;0.108996,0.419886,-0.201881;0.387289,0.492909,-0.0443011;0.349957,0.316602,-0.119058;0.333338,0.210566,-0.186922;0.323434,0.119708,-0.236281;0.540558,0.480961,-0.0539881;0.514335,0.293913,-0.117435;0.494906,0.174798,-0.180688;0.478678,0.076526,-0.225285;0.682998,0.505092,-0.0810875;0.676004,0.328186,-0.149993;0.657191,0.22499,-0.192525;0.636522,0.13883,-0.219955;0.828759,0.559077,-0.11937;0.84945,0.432986,-0.180126;0.848452,0.352268,-0.200493;0.844794,0.280008,-0.211034;
0.366678,0.945696,1.69504;0.639464,0.862558,-0.100264;0.80678,0.696476,-0.100327;0.883621,0.53954,-0.0911464;0.937559,0.418711,-0.0761932;0.609934,0.478759,0.0324708;0.662395,0.29637,0.0179534;0.689873,0.19024,-0.0168147;0.713268,0.0979959,-0.0458801;0.452034,0.462986,0.0523598;0.468974,0.268507,0.048973;0.481113,0.147915,0.00925303;0.494252,0.0524762,-0.0229093;0.304175,0.482429,0.0526753;0.301524,0.301753,0.030772;0.319615,0.1968,-0.00718923;0.345357,0.10901,-0.0339264;0.154361,0.530709,0.0406153;0.14666,0.388661,0.00989889;0.153681,0.302624,-0.00652622;0.175229,0.22506,-0.0155113;
0.324087,0.934926,8.31751;0.527144,0.86869,-0.0881551;0.680513,0.733123,-0.118253;0.805458,0.611309,-0.144222;0.924599,0.541804,-0.168172;0.543551,0.515629,-0.0307362;0.543378,0.337222,-0.0820062;0.529642,0.230915,-0.134267;0.517634,0.138049,-0.174008;0.424013,0.495724,-0.030122;0.426267,0.30081,-0.0757452;0.425563,0.178824,-0.126406;0.428235,0.0793197,-0.162468;0.308897,0.506817,-0.0436845;0.312612,0.322832,-0.0928252;0.319193,0.211868,-0.131944;0.328157,0.11995,-0.156291;0.191293,0.541551,-0.0674058;0.199156,0.397204,-0.112158;0.210733,0.309431,-0.131292;0.225195,0.232003,-0.141214;
0.715694,0.906363,1.02091;0.493922,0.869427,-0.0878279;0.294744,0.753877,-0.127872;0.190971,0.612096,-0.15938;0.181679,0.484357,-0.185646;0.365207,0.576299,-0.0597093;0.293889,0.391012,-0.126911;0.263473,0.278059,-0.179988;0.238882,0.179332,-0.215585;0.476105,0.537849,-0.0577219;0.405053,0.336745,-0.108896;0.368378,0.212675,-0.150063;0.334226,0.109855,-0.177728;0.594757,0.531059,-0.0691543;0.528031,0.342459,-0.121617;0.486262,0.227561,-0.150646;0.447879,0.133776,-0.166501;0.728959,0.546845,-0.0892268;0.686206,0.397895,-0.135337;0.650731,0.302965,-0.151126;0.614991,0.221833,-0.1576;
0.457234,0.921686,1.28373;0.727379,0.832202,-0.0736059;0.82908,0.676655,-0.0982345;0.829168,0.530329,-0.110378;0.880283,0.422347,-0.12241;0.614302,0.505375,-0.0943324;0.5843,0.297217,-0.134885;0.569119,0.187021,-0.159239;0.553095,0.101183,-0.174361;0.437404,0.511112,-0.0837481;0.413852,0.296865,-0.112802;0.412553,0.175842,-0.134966;0.417228,0.0898018,-0.151388;0.289768,0.54872,-0.0771691;0.270265,0.353252,-0.108159;0.284446,0.236826,-0.135213;0.310489,0.151341,-0.155918;0.160243,0.606329,-0.0749077;0.128183,0.460125,-0.109771;0.145671,0.381233,-0.120599;0.179301,0.324408,-0.123633;
0.595341,0.961233,1.07017;0.410601,0.87483,-0.09877;0.279727,0.731557,-0.157683;0.190532,0.611696,-0.210675;0.084676,0.52049,-0.26316;0.458824,0.523866,-0.0958168;0.446355,0.335504,-0.186313;0.448948,0.222157,-0.262881;0.455057,0.123417,-0.317806;0.588812,0.511468,-0.109226;0.586999,0.307485,-0.18901;0.579049,0.176976,-0.255538;0.566837,0.0664915,-0.303082;0.712725,0.536886,-0.136298;0.710362,0.348063,-0.209238;0.6951,0.23448,-0.249432;0.675341,0.138039,-0.276514;0.837551,0.593476,-0.174476;0.856466,0.447259,-0.236326;0.850679,0.353434,-0.258377;0.839596,0.269749,-0.271312;
0.752881,0.921629,1.65598;0.498647,0.90229,-0.144589;0.28812,0.795526,-0.208766;0.15609,0.667042,-0.256243;0.0671891,0.529674,-0.299139;0.323604,0.562837,-0.0811065;0.233093,0.380977,-0.159501;0.182814,0.266241,-0.234667;0.141312,0.158483,-0.293856;0.463142,0.503761,-0.0682527;0.373581,0.315111,-0.138807;0.324009,0.184533,-0.213493;0.277483,0.0747223,-0.269548;0.608532,0.491294,-0.0762168;0.534289,0.299283,-0.158043;0.495181,0.177033,-0.215931;0.449547,0.0643761,-0.255208;0.767522,0.506228,-0.0968723;0.725014,0.362839,-0.178964;0.689216,0.271206,-0.218295;0.648445,0.181457,-0.243235;
0.216387,0.842768,1.5997;0.413129,0.827417,-0.0935269;0.598982,0.734187,-0.135367;0.751894,0.661248,-0.168531;0.89067,0.645406,-0.203384;0.535831,0.518779,-0.0977727;0.61471,0.352513,-0.16276;0.648144,0.240598,-0.214343;0.670978,0.146399,-0.252173;0.425984,0.481169,-0.0980731;0.499424,0.300048,-0.161826;0.54628,0.178153,-0.215627;0.584708,0.0797658,-0.250547;0.310605,0.47397,-0.107682;0.380179,0.29853,-0.170808;0.439421,0.192944,-0.217745;0.492675,0.10758,-0.244875;0.187011,0.49331,-0.125402;0.228787,0.355409,-0.184343;0.267461,0.26766,-0.213412;0.310801,0.191299,-0.227949;
0.517016,0.909851,9.15323;0.306532,0.816415,-0.0735245;0.223398,0.649268,-0.0851496;0.218694,0.50281,-0.0946287;0.162463,0.391597,-0.0973262;0.374014,0.471562,0.039756;0.365103,0.319295,0.00297704;0.370639,0.224802,-0.0491879;0.383391,0.140656,-0.0893983;0.511598,0.462057,0.0348235;0.504037,0.288241,0.0177831;0.50874,0.180616,-0.0219304;0.511773,0.0905592,-0.0541402;0.630594,0.487025,0.0109736;0.623913,0.327717,-0.0145799;0.615315,0.231184,-0.0302004;0.610071,0.152501,-0.0441182;0.760893,0.537435,-0.0254691;0.769419,0.412475,-0.0453242;0.767443,0.337309,-0.040235;0.761057,0.270714,-0.0372142;
0.302416,0.906085,1.20857;0.548008,0.852676,-0.104391;0.712029,0.713826,-0.132479;0.807937,0.582155,-0.151427;0.917113,0.498062,-0.16716;0.602003,0.483426,-0.0359343;0.631474,0.318019,-0.0840074;0.629431,0.215809,-0.136478;0.621979,0.128246,-0.177662;0.460095,0.459473,-0.0276339;0.490473,0.276783,-0.0674193;0.500661,0.155101,-0.119465;0.506697,0.0509991,-0.158969;0.321901,0.474699,-0.0353075;0.34636,0.30008,-0.0835891;0.365081,0.195122,-0.127813;0.383813,0.103622,-0.158251;0.174809,0.521271,-0.0540584;0.172475,0.390617,-0.103409;0.180711,0.311018,-0.127411;0.196663,0.235746,-0.14182;
0.411051,0.931449,-8.58739;0.698517,0.794718,-0.0173319;0.848206,0.631193,-0.0329589;0.880634,0.504996,-0.057221;0.868701,0.405222,-0.0826423;0.711342,0.472141,-0.0264551;0.704155,0.266127,-0.0787917;0.691798,0.182837,-0.125735;0.670314,0.110679,-0.159176;0.529739,0.466088,-0.0636079;0.530072,0.247942,-0.103818;0.510132,0.145331,-0.157601;0.495262,0.0629957,-0.203781;0.354229,0.490704,-0.103163;0.342278,0.300663,-0.137672;0.342623,0.199425,-0.169997;0.355208,0.120193,-0.203279;0.180248,0.541955,-0.14389;0.146044,0.405042,-0.162668;0.138999,0.328532,-0.154936;0.158356,0.262546,-0.155133;
0.44945,0.926594,1.67535;0.733994,0.845835,-0.118451;0.832955,0.68766,-0.150668;0.845055,0.518816,-0.167958;0.92405,0.392248,-0.181338;0.656784,0.509532,-0.0403076;0.631308,0.325353,-0.0883637;0.606374,0.215868,-0.138919;0.579675,0.124848,-0.176084;0.47644,0.490223,-0.0136582;0.455419,0.291419,-0.0485802;0.438226,0.163262,-0.0966064;0.427674,0.0644157,-0.133487;0.307161,0.504761,-0.0039332;0.287547,0.317956,-0.0452566;0.280404,0.204407,-0.0922235;0.282472,0.113829,-0.124883;0.14446,0.54035,-0.00501984;0.138959,0.386943,-0.0478768;0.142124,0.290367,-0.0768012;0.153311,0.206132,-0.094385;
0.0972919,0.825923,8.85037;0.297455,0.895533,-0.148932;0.532109,0.85913,-0.204794;0.730823,0.797563,-0.243958;0.897556,0.781507,-0.284297;0.582544,0.544536,-0.12689;0.737548,0.377766,-0.203074;0.82518,0.279668,-0.264299;0.89642,0.197857,-0.310476;0.480909,0.46332,-0.107543;0.643818,0.275883,-0.175453;0.749239,0.165398,-0.238755;0.834009,0.0754475,-0.285452;0.354366,0.428412,-0.104361;0.496442,0.253965,-0.178758;0.586577,0.150486,-0.238396;0.670095,0.0618482,-0.277785;0.208922,0.428016,-0.113976;0.287519,0.292691,-0.190064;0.343698,0.208519,-0.233828;0.403046,0.131371,-0.260214;
0.680911,0.879882,1.12665;0.486176,0.837625,-0.0859772;0.3302,0.715622,-0.127396;0.232983,0.600731,-0.159122;0.127069,0.527949,-0.187209;0.440788,0.493341,-0.0539059;0.393905,0.335053,-0.106574;0.371685,0.236825,-0.156772;0.358082,0.153515,-0.19539;0.559386,0.469447,-0.0559768;0.51434,0.298036,-0.0991358;0.489528,0.186637,-0.147572;0.467601,0.0922363,-0.182929;0.679522,0.486479,-0.0699501;0.649002,0.324246,-0.119739;0.630873,0.225176,-0.159082;0.610917,0.138979,-0.186187;0.804689,0.534869,-0.0917006;0.812563,0.412698,-0.13993;0.811103,0.336337,-0.161265;0.805234,0.265898,-0.173674;
0.295157,0.896614,1.46892;0.563652,0.856567,-0.0965421;0.733769,0.682456,-0.0947512;0.820064,0.531949,-0.0838748;0.923752,0.435768,-0.0689955;0.643903,0.474807,0.0216505;0.719671,0.322455,-0.00588285;0.756504,0.228692,-0.0513454;0.782481,0.144663,-0.091804;0.489001,0.435872,0.0289171;0.559314,0.259174,0.00891029;0.603424,0.146335,-0.0404268;0.636204,0.0495107,-0.0800138;0.332821,0.435791,0.0163821;0.394657,0.260393,-0.0214531;0.446339,0.157952,-0.073155;0.493571,0.0657352,-0.111337;0.16167,0.467793,-0.00736467;0.185562,0.327824,-0.0536475;0.223232,0.243819,-0.0837642;0.275314,0.163442,-0.105336;
0.379605,0.88914,1.42716;0.601894,0.829625,-0.113272;0.767372,0.714147,-0.151399;0.854186,0.59572,-0.178612;0.823102,0.499685,-0.204057;0.652001,0.498299,-0.0746774;0.689167,0.33286,-0.143426;0.688116,0.233882,-0.209065;0.676533,0.147859,-0.254225;0.506515,0.478492,-0.0694406;0.549386,0.300464,-0.121311;0.554608,0.183917,-0.18006;0.550815,0.0876322,-0.222895;0.362206,0.493263,-0.0787964;0.396746,0.325043,-0.127559;0.417182,0.223572,-0.167147;0.432932,0.142612,-0.194732;0.205864,0.535883,-0.100525;0.221213,0.407809,-0.146093;0.241576,0.329249,-0.160415;0.268769,0.263381,-0.166622;
